InvoiceID,Date,City,CustomerType,Gender,ProductLine,UnitPrice,Quantity,Tax,TotalPrice,Revenue,COGS,CustomerRating
GRC-STR-041,3/17/2019,Greene City,Normal,Female,Sports and travel,54.51,6.0,16.35,343.41,327.06,308.98,7.8
GRC-STR-042,1/13/2019,Greene City,Member,Male,Sports and travel,72.6,6.0,21.78,457.38,435.6,424.49,6.9
GRC-STR-043,3/6/2019,Greene City,Member,Male,Sports and travel,37.32,9.0,16.79,352.67,335.88,318.44,5.1
GRC-STR-044,2/3/2019,Greene City,Normal,Female,Sports and travel,42.97,3.0,6.45,135.36,128.91,121.94,9.3
GRC-STR-045,1/17/2019,Greene City,Normal,Female,Sports and travel,40.62,2.0,4.06,85.3,81.24,77.61,4.1
GRC-STR-046,2/19/2019,Greene City,Member,Female,Sports and travel,64.08,7.0,22.43,470.99,448.56,437.3,7.3
GRC-STR-047,1/14/2019,Greene City,Normal,Female,Sports and travel,34.81,1.0,1.74,36.55,34.81,34.09,7.0
GRC-STR-048,1/24/2019,Greene City,Member,Female,Sports and travel,23.08,6.0,6.92,145.4,138.48,133.89,4.9
GRC-STR-049,1/8/2019,Greene City,Member,Female,Sports and travel,64.83,2.0,6.48,136.14,129.66,125.5,8.0
GRC-STR-050,3/5/2019,Greene City,Normal,Male,Sports and travel,69.74,10.0,34.87,732.27,697.4,660.45,8.9
GRC-STR-051,2/13/2019,Greene City,Normal,Male,Sports and travel,13.69,6.0,4.11,86.25,82.14,77.78,6.3
GRC-STR-052,2/26/2019,Greene City,Member,Female,Sports and travel,95.54,4.0,19.11,401.27,382.16,363.76,4.5
GRC-STR-053,1/3/2019,Greene City,Normal,Male,Sports and travel,93.38,1.0,4.67,98.05,93.38,89.51,9.6
GRC-STR-054,1/12/2019,Greene City,Normal,Male,Sports and travel,23.01,6.0,6.9,144.96,138.06,131.56,7.9
GRC-STR-055,2/14/2019,Greene City,Member,Female,Sports and travel,60.08,7.0,21.03,441.59,420.56,409.09,4.5
GRC-STR-056,1/9/2019,Greene City,Member,Female,Sports and travel,11.85,8.0,4.74,99.54,94.8,91.47,4.1
GRC-STR-057,1/2/2019,Greene City,Normal,Male,Sports and travel,44.63,6.0,13.39,281.17,267.78,258.13,5.1
GRC-STR-058,3/15/2019,Greene City,Member,Male,Sports and travel,90.53,8.0,36.21,760.45,724.24,689.88,6.5
GRC-STR-059,2/20/2019,Greene City,Member,Male,Sports and travel,31.99,10.0,16.0,335.9,319.9,313.09,9.9
GRC-STR-060,2/15/2019,Greene City,Member,Male,Sports and travel,88.31,1.0,4.42,92.73,88.31,85.54,5.2
GRC-STR-061,3/2/2019,Greene City,Normal,Male,Sports and travel,25.31,2.0,2.53,53.15,50.62,48.6,7.2
GRC-STR-062,1/24/2019,Greene City,Normal,Female,Sports and travel,76.6,10.0,38.3,804.3,766.0,728.39,6.0
OLI-CLO-001,3/19/2019,Olinger,Member,Female,Clothing,82.63,10.0,41.32,867.62,826.3,800.45,7.9
OLI-CLO-002,1/25/2019,Olinger,Member,Male,Clothing,15.43,1.0,0.77,16.2,15.43,14.64,6.1
OLI-CLO-003,2/11/2019,Olinger,Normal,Male,Clothing,62.12,10.0,31.06,652.26,621.2,593.16,5.9
OLI-CLO-004,3/25/2019,Olinger,Normal,Male,Clothing,76.52,5.0,19.13,401.73,382.6,365.92,9.9
OLI-CLO-005,3/26/2019,Olinger,Member,Male,Clothing,48.71,1.0,2.44,51.15,48.71,45.96,4.1
OLI-CLO-006,3/1/2019,Olinger,Normal,Male,Clothing,78.55,9.0,35.35,742.3,706.95,690.66,7.2
OLI-CLO-007,1/5/2019,Olinger,Normal,Male,Clothing,27.38,6.0,8.21,172.49,164.28,157.43,7.9
OLI-CLO-008,3/2/2019,Olinger,Normal,Female,Clothing,27.02,3.0,4.05,85.11,81.06,79.1,7.1
OLI-CLO-009,1/8/2019,Olinger,Normal,Female,Clothing,31.73,9.0,14.28,299.85,285.57,269.62,5.9
OLI-CLO-010,2/18/2019,Olinger,Normal,Male,Clothing,90.22,3.0,13.53,284.19,270.66,259.25,6.2
OLI-CLO-011,2/13/2019,Olinger,Normal,Female,Clothing,22.51,7.0,7.88,165.45,157.57,149.29,4.8
OLI-CLO-012,2/9/2019,Olinger,Normal,Male,Clothing,64.26,7.0,22.49,472.31,449.82,435.81,5.7
OLI-CLO-013,1/13/2019,Olinger,Member,Female,Clothing,74.29,1.0,3.71,78.0,74.29,72.52,5.0
OLI-CLO-014,2/21/2019,Olinger,Member,Female,Clothing,12.54,1.0,0.63,13.17,12.54,11.95,8.2
OLI-CLO-015,3/5/2019,Olinger,Member,Female,Clothing,44.22,5.0,11.06,232.16,221.1,213.73,8.6
OLI-CLO-016,2/28/2019,Olinger,Member,Male,Clothing,93.2,2.0,9.32,195.72,186.4,181.85,6.0
OLI-CLO-017,3/17/2019,Olinger,Member,Male,Clothing,35.19,10.0,17.6,369.5,351.9,344.01,8.4
OLI-CLO-018,3/7/2019,Olinger,Normal,Female,Clothing,16.45,4.0,3.29,69.09,65.8,63.84,5.6
OLI-CLO-019,2/2/2019,Olinger,Normal,Female,Clothing,95.42,4.0,19.08,400.76,381.68,371.54,6.4
OLI-CLO-020,3/20/2019,Olinger,Member,Male,Clothing,70.99,10.0,35.5,745.4,709.9,677.31,5.7
OLI-CLO-021,1/2/2019,Olinger,Normal,Male,Clothing,99.82,2.0,9.98,209.62,199.64,188.97,6.7
OLI-CLO-022,2/5/2019,Olinger,Member,Male,Clothing,69.33,2.0,6.93,145.59,138.66,134.31,9.7
OLI-CLO-023,2/15/2019,Olinger,Member,Female,Clothing,99.3,10.0,49.65,1042.65,993.0,953.53,6.6
OLI-CLO-024,3/8/2019,Olinger,Normal,Female,Clothing,37.55,10.0,18.78,394.28,375.5,362.05,9.3
OLI-CLO-025,1/6/2019,Olinger,Normal,Female,Clothing,81.68,4.0,16.34,343.06,326.72,309.5,9.1
OLI-CLO-026,1/29/2019,Olinger,Normal,Male,Clothing,42.08,6.0,12.62,265.1,252.48,240.91,8.9
OLI-CLO-027,2/6/2019,Olinger,Member,Male,Clothing,96.98,4.0,19.4,407.32,387.92,379.11,9.4
OLI-CLO-028,1/27/2019,Olinger,Member,Female,Clothing,54.07,9.0,24.33,510.96,486.63,467.43,9.5
OLI-CLO-029,2/15/2019,Olinger,Member,Female,Clothing,80.48,3.0,12.07,253.51,241.44,230.63,8.1
OLI-CLO-030,2/16/2019,Olinger,Member,Female,Clothing,97.79,7.0,34.23,718.76,684.53,658.5,4.9
OLI-CLO-031,1/28/2019,Olinger,Normal,Female,Clothing,23.82,5.0,5.96,125.06,119.1,113.35,5.4
OLI-CLO-032,2/8/2019,Olinger,Member,Female,Clothing,97.21,10.0,48.61,1020.71,972.1,921.63,8.7
OLI-CLO-033,3/9/2019,Olinger,Normal,Male,Clothing,16.28,1.0,0.81,17.09,16.28,15.7,5.0
OLI-CLO-034,1/8/2019,Olinger,Normal,Male,Clothing,12.78,1.0,0.64,13.42,12.78,12.3,9.5
OLI-CLO-035,3/10/2019,Olinger,Normal,Male,Clothing,45.74,3.0,6.86,144.08,137.22,134.31,6.5
OLI-CLO-036,1/5/2019,Olinger,Member,Female,Clothing,31.9,1.0,1.6,33.5,31.9,31.13,9.1
OLI-CLO-037,3/18/2019,Olinger,Member,Female,Clothing,51.47,1.0,2.57,54.04,51.47,49.51,8.5
OLI-CLO-038,2/13/2019,Olinger,Member,Female,Clothing,92.98,2.0,9.3,195.26,185.96,180.17,8.0
OLI-CLO-039,3/14/2019,Olinger,Normal,Male,Clothing,59.61,10.0,29.81,625.91,596.1,570.69,5.3
OLI-CLO-040,1/26/2019,Olinger,Normal,Female,Clothing,36.85,5.0,9.21,193.46,184.25,175.0,9.2
OLI-CLO-041,1/26/2019,Olinger,Normal,Female,Clothing,64.99,1.0,3.25,68.24,64.99,62.03,4.5
OLI-CLO-042,1/8/2019,Olinger,Member,Female,Clothing,51.89,7.0,18.16,381.39,363.23,352.51,4.5
OLI-CLO-043,2/7/2019,Olinger,Member,Female,Clothing,43.46,6.0,13.04,273.8,260.76,252.94,8.5
OLI-CLO-044,1/9/2019,Olinger,Normal,Female,Clothing,49.32,6.0,14.8,310.72,295.92,289.55,7.1
OLI-CLO-045,2/10/2019,Olinger,Member,Female,Clothing,73.38,7.0,25.68,539.34,513.66,492.01,9.5
OLI-CLO-046,2/7/2019,Olinger,Normal,Female,Clothing,60.41,8.0,24.16,507.44,483.28,460.17,9.6
OLI-CLO-047,1/20/2019,Olinger,Normal,Male,Clothing,15.62,8.0,6.25,131.21,124.96,120.39,9.1
OLI-CLO-048,1/31/2019,Olinger,Member,Male,Clothing,98.7,8.0,39.48,829.08,789.6,748.78,8.5
OLI-CLO-049,3/16/2019,Olinger,Normal,Male,Clothing,97.26,4.0,19.45,408.49,389.04,374.72,6.8
OLI-CLO-050,1/25/2019,Olinger,Member,Female,Clothing,84.87,3.0,12.73,267.34,254.61,243.26,7.4
OLI-CLO-051,1/5/2019,Olinger,Normal,Female,Clothing,76.06,3.0,11.41,239.59,228.18,221.59,9.8
OLI-CLO-052,3/23/2019,Olinger,Member,Male,Clothing,67.39,7.0,23.59,495.32,471.73,461.02,6.9
OLI-CLO-053,1/31/2019,Olinger,Normal,Female,Clothing,62.18,10.0,31.09,652.89,621.8,591.36,6.0
OLI-CLO-054,1/23/2019,Olinger,Normal,Female,Clothing,45.44,7.0,15.9,333.98,318.08,309.15,9.2
OLI-CLO-055,3/13/2019,Olinger,Normal,Male,Clothing,56.5,1.0,2.83,59.33,56.5,53.44,9.6
OLI-CLO-056,2/12/2019,Olinger,Member,Male,Clothing,52.35,1.0,2.62,54.97,52.35,50.99,4.0
OLI-CLO-057,3/30/2019,Olinger,Member,Female,Clothing,10.18,8.0,4.07,85.51,81.44,79.19,9.5
OLI-CLO-058,3/13/2019,Olinger,Normal,Female,Clothing,12.19,8.0,4.88,102.4,97.52,94.61,6.8
OLI-CLO-059,3/2/2019,Olinger,Member,Female,Clothing,92.49,5.0,23.12,485.57,462.45,450.73,8.6
OLI-CLO-060,1/18/2019,Olinger,Normal,Male,Clothing,60.74,7.0,21.26,446.44,425.18,403.05,5.0
OLI-CLO-061,2/2/2019,Olinger,Member,Female,Clothing,83.35,2.0,8.34,175.04,166.7,159.88,9.5
OLI-CLO-062,3/27/2019,Olinger,Member,Male,Clothing,99.82,9.0,44.92,943.3,898.38,859.71,6.6
OLI-CLO-063,3/18/2019,Olinger,Member,Male,Clothing,91.98,1.0,4.6,96.58,91.98,86.89,9.8
OLI-CLO-064,2/7/2019,Olinger,Normal,Male,Clothing,86.13,2.0,8.61,180.87,172.26,163.27,8.2
OLI-ELE-001,3/8/2019,Olinger,Normal,Female,Electronics,15.28,5.0,3.82,80.22,76.4,73.21,9.6
OLI-ELE-002,3/25/2019,Olinger,Normal,Male,Electronics,85.39,7.0,29.89,627.62,597.73,585.04,4.1
OLI-ELE-003,2/25/2019,Olinger,Member,Male,Electronics,86.04,5.0,21.51,451.71,430.2,412.16,4.8
OLI-ELE-004,2/28/2019,Olinger,Normal,Female,Electronics,85.98,8.0,34.39,722.23,687.84,658.54,8.2
OLI-ELE-005,3/12/2019,Olinger,Normal,Male,Electronics,30.61,6.0,9.18,192.84,183.66,174.21,9.3
OLI-ELE-006,3/9/2019,Olinger,Normal,Female,Electronics,75.91,6.0,22.77,478.23,455.46,431.38,8.7
OLI-ELE-007,1/13/2019,Olinger,Normal,Female,Electronics,41.65,10.0,20.83,437.33,416.5,407.62,5.4
OLI-ELE-008,2/9/2019,Olinger,Normal,Female,Electronics,12.45,6.0,3.74,78.44,74.7,72.06,4.1
OLI-ELE-009,2/1/2019,Olinger,Normal,Female,Electronics,23.07,9.0,10.38,218.01,207.63,200.86,4.9
OLI-ELE-010,3/3/2019,Olinger,Member,Male,Electronics,81.97,10.0,40.99,860.69,819.7,797.66,9.2
OLI-ELE-011,3/3/2019,Olinger,Normal,Male,Electronics,20.85,8.0,8.34,175.14,166.8,162.67,6.3
OLI-ELE-012,1/14/2019,Olinger,Normal,Male,Electronics,61.41,7.0,21.49,451.36,429.87,421.35,9.8
OLI-ELE-013,1/4/2019,Olinger,Member,Female,Electronics,66.65,9.0,29.99,629.84,599.85,569.61,9.7
OLI-ELE-014,2/17/2019,Olinger,Normal,Male,Electronics,11.81,5.0,2.95,62.0,59.05,56.24,9.4
OLI-ELE-015,1/31/2019,Olinger,Member,Male,Electronics,37.06,4.0,7.41,155.65,148.24,142.4,9.7
OLI-ELE-016,2/7/2019,Olinger,Member,Male,Electronics,65.94,4.0,13.19,276.95,263.76,249.15,6.9
OLI-ELE-017,3/14/2019,Olinger,Normal,Male,Electronics,27.85,7.0,9.75,204.7,194.95,186.64,6.0
OLI-ELE-018,3/3/2019,Olinger,Member,Female,Electronics,51.92,5.0,12.98,272.58,259.6,248.55,7.5
OLI-ELE-019,3/29/2019,Olinger,Normal,Male,Electronics,28.84,4.0,5.77,121.13,115.36,109.04,6.4
OLI-ELE-020,2/10/2019,Olinger,Member,Female,Electronics,78.13,10.0,39.07,820.37,781.3,763.23,4.4
OLI-ELE-021,1/10/2019,Olinger,Member,Male,Electronics,74.79,5.0,18.7,392.65,373.95,358.13,4.9
OLI-ELE-022,3/28/2019,Olinger,Normal,Female,Electronics,47.65,3.0,7.15,150.1,142.95,136.92,9.5
OLI-ELE-023,3/4/2019,Olinger,Normal,Female,Electronics,30.24,1.0,1.51,31.75,30.24,29.33,8.4
OLI-ELE-024,3/14/2019,Olinger,Normal,Female,Electronics,51.32,9.0,23.09,484.97,461.88,446.74,5.6
OLI-ELE-025,3/19/2019,Olinger,Normal,Female,Electronics,26.61,2.0,2.66,55.88,53.22,50.44,4.2
OLI-ELE-026,1/23/2019,Olinger,Normal,Female,Electronics,84.05,3.0,12.61,264.76,252.15,242.59,9.8
OLI-ELE-027,2/7/2019,Olinger,Normal,Female,Electronics,40.86,8.0,16.34,343.22,326.88,310.86,6.5
OLI-ELE-028,1/27/2019,Olinger,Member,Female,Electronics,46.57,10.0,23.29,488.99,465.7,447.48,7.6
OLI-ELE-029,2/15/2019,Olinger,Member,Female,Electronics,98.84,1.0,4.94,103.78,98.84,96.89,8.4
OLI-ELE-030,3/7/2019,Olinger,Normal,Male,Electronics,84.07,4.0,16.81,353.09,336.28,324.56,4.4
OLI-ELE-031,2/15/2019,Olinger,Normal,Female,Electronics,32.8,10.0,16.4,344.4,328.0,320.35,6.2
OLI-ELE-032,1/1/2019,Olinger,Normal,Female,Electronics,63.22,2.0,6.32,132.76,126.44,123.67,8.5
OLI-ELE-033,1/28/2019,Olinger,Member,Male,Electronics,18.77,6.0,5.63,118.25,112.62,106.57,5.5
OLI-ELE-034,3/7/2019,Olinger,Normal,Male,Electronics,22.21,6.0,6.66,139.92,133.26,127.59,8.6
OLI-ELE-035,1/23/2019,Olinger,Normal,Male,Electronics,83.08,1.0,4.15,87.23,83.08,79.99,6.4
OLI-ELE-036,3/14/2019,Olinger,Member,Male,Electronics,87.91,5.0,21.98,461.53,439.55,418.31,4.4
OLI-ELE-037,3/19/2019,Olinger,Normal,Female,Electronics,46.2,1.0,2.31,48.51,46.2,44.89,6.3
OLI-ELE-038,3/19/2019,Olinger,Member,Female,Electronics,88.55,8.0,35.42,743.82,708.4,693.38,4.7
OLI-ELE-039,2/16/2019,Olinger,Member,Male,Electronics,12.05,5.0,3.01,63.26,60.25,58.11,5.5
OLI-ELE-040,2/24/2019,Olinger,Normal,Male,Electronics,24.74,10.0,12.37,259.77,247.4,237.78,7.1
OLI-ELE-041,2/27/2019,Olinger,Normal,Female,Electronics,99.69,1.0,4.98,104.67,99.69,95.41,8.0
OLI-ELE-042,2/19/2019,Olinger,Normal,Female,Electronics,77.63,9.0,34.93,733.6,698.67,680.48,7.2
OLI-ELE-043,1/29/2019,Olinger,Normal,Male,Electronics,58.76,10.0,29.38,616.98,587.6,566.7,9.0
OLI-ELE-044,2/19/2019,Olinger,Normal,Male,Electronics,71.89,8.0,28.76,603.88,575.12,551.04,5.5
OLI-ELE-045,3/3/2019,Olinger,Member,Female,Electronics,30.2,8.0,12.08,253.68,241.6,233.45,5.1
OLI-ELE-046,3/24/2019,Olinger,Normal,Male,Electronics,64.95,10.0,32.48,681.98,649.5,618.58,5.2
OLI-ELE-047,1/15/2019,Olinger,Normal,Male,Electronics,55.87,10.0,27.94,586.64,558.7,533.25,5.8
OLI-ELE-048,1/14/2019,Olinger,Member,Female,Electronics,44.84,9.0,20.18,423.74,403.56,390.39,7.5
OLI-ELE-049,1/19/2019,Olinger,Normal,Female,Electronics,56.13,4.0,11.23,235.75,224.52,220.05,8.6
OLI-ELE-050,2/2/2019,Olinger,Normal,Female,Electronics,35.49,6.0,10.65,223.59,212.94,204.16,4.1
OLI-ELE-051,3/26/2019,Olinger,Member,Male,Electronics,84.25,2.0,8.43,176.93,168.5,159.87,5.3
OLI-ELE-052,3/30/2019,Olinger,Member,Male,Electronics,96.82,3.0,14.52,304.98,290.46,281.09,6.7
OLI-ELE-053,1/9/2019,Olinger,Normal,Male,Electronics,96.37,7.0,33.73,708.32,674.59,659.55,6.0
OLI-ELE-054,3/29/2019,Olinger,Member,Male,Electronics,82.34,10.0,41.17,864.57,823.4,783.06,4.3
OLI-ELE-055,2/18/2019,Olinger,Member,Female,Electronics,60.95,1.0,3.05,64.0,60.95,58.41,5.9
OLI-FBV-001,2/6/2019,Olinger,Member,Female,Food and beverages,99.42,4.0,19.88,417.56,397.68,385.38,7.5
OLI-FBV-002,3/4/2019,Olinger,Member,Female,Food and beverages,98.7,8.0,39.48,829.08,789.6,747.26,7.6
OLI-FBV-003,2/3/2019,Olinger,Member,Male,Food and beverages,91.4,7.0,31.99,671.79,639.8,617.63,9.5
OLI-FBV-004,1/6/2019,Olinger,Normal,Male,Food and beverages,89.48,10.0,44.74,939.54,894.8,850.89,9.6
OLI-FBV-005,3/5/2019,Olinger,Member,Female,Food and beverages,78.31,10.0,39.16,822.26,783.1,749.4,6.6
OLI-FBV-006,1/23/2019,Olinger,Normal,Male,Food and beverages,19.25,8.0,7.7,161.7,154.0,146.19,6.6
OLI-FBV-007,2/23/2019,Olinger,Member,Female,Food and beverages,80.36,4.0,16.07,337.51,321.44,304.82,8.3
OLI-FBV-008,3/24/2019,Olinger,Normal,Female,Food and beverages,33.98,9.0,15.29,321.11,305.82,292.96,4.2
OLI-FBV-009,1/8/2019,Olinger,Member,Female,Food and beverages,68.54,8.0,27.42,575.74,548.32,517.34,8.5
OLI-FBV-010,2/22/2019,Olinger,Member,Female,Food and beverages,30.41,1.0,1.52,31.93,30.41,28.97,8.4
OLI-FBV-011,2/7/2019,Olinger,Normal,Female,Food and beverages,16.48,6.0,4.94,103.82,98.88,93.53,9.9
OLI-FBV-012,1/19/2019,Olinger,Normal,Female,Food and beverages,43.18,8.0,17.27,362.71,345.44,330.58,8.3
OLI-FBV-013,1/23/2019,Olinger,Member,Male,Food and beverages,38.47,8.0,15.39,323.15,307.76,300.13,7.7
OLI-FBV-014,3/16/2019,Olinger,Normal,Female,Food and beverages,87.8,9.0,39.51,829.71,790.2,757.21,9.2
OLI-FBV-015,2/17/2019,Olinger,Member,Female,Food and beverages,71.39,5.0,17.85,374.8,356.95,347.79,5.5
OLI-FBV-016,1/16/2019,Olinger,Normal,Female,Food and beverages,93.26,9.0,41.97,881.31,839.34,804.46,8.8
OLI-FBV-017,2/25/2019,Olinger,Normal,Male,Food and beverages,48.61,1.0,2.43,51.04,48.61,47.02,4.4
OLI-FBV-018,2/14/2019,Olinger,Member,Male,Food and beverages,99.37,2.0,9.94,208.68,198.74,190.01,5.2
OLI-FBV-019,2/9/2019,Olinger,Member,Female,Food and beverages,21.08,3.0,3.16,66.4,63.24,61.54,7.3
OLI-FBV-020,2/26/2019,Olinger,Normal,Female,Food and beverages,22.93,9.0,10.32,216.69,206.37,201.4,5.5
OLI-FBV-021,3/12/2019,Olinger,Member,Male,Food and beverages,94.26,4.0,18.85,395.89,377.04,359.85,8.6
OLI-FBV-022,1/30/2019,Olinger,Normal,Female,Food and beverages,97.03,5.0,24.26,509.41,485.15,471.56,9.3
OLI-FBV-023,2/27/2019,Olinger,Normal,Female,Food and beverages,94.47,8.0,37.79,793.55,755.76,714.56,9.1
OLI-FBV-024,3/7/2019,Olinger,Normal,Male,Food and beverages,99.79,2.0,9.98,209.56,199.58,189.61,8.0
OLI-FBV-025,2/19/2019,Olinger,Normal,Female,Food and beverages,41.24,4.0,8.25,173.21,164.96,158.62,7.1
OLI-FBV-026,3/1/2019,Olinger,Member,Female,Food and beverages,74.89,4.0,14.98,314.54,299.56,282.94,4.2
OLI-FBV-027,3/11/2019,Olinger,Normal,Male,Food and beverages,46.77,6.0,14.03,294.65,280.62,266.37,6.0
OLI-FBV-028,3/25/2019,Olinger,Normal,Female,Food and beverages,39.43,6.0,11.83,248.41,236.58,223.44,9.4
OLI-FBV-029,3/28/2019,Olinger,Member,Female,Food and beverages,38.6,3.0,5.79,121.59,115.8,109.56,7.5
OLI-FBV-030,3/8/2019,Olinger,Normal,Male,Food and beverages,43.27,2.0,4.33,90.87,86.54,82.55,5.7
OLI-FBV-031,3/8/2019,Olinger,Member,Male,Food and beverages,17.04,4.0,3.41,71.57,68.16,66.81,7.0
OLI-FBV-032,1/15/2019,Olinger,Member,Male,Food and beverages,17.44,5.0,4.36,91.56,87.2,83.95,8.1
OLI-FBV-033,2/14/2019,Olinger,Member,Male,Food and beverages,27.66,10.0,13.83,290.43,276.6,265.19,8.9
OLI-FBV-034,2/23/2019,Olinger,Normal,Male,Food and beverages,35.89,1.0,1.79,37.68,35.89,35.15,7.9
OLI-FBV-035,2/3/2019,Olinger,Normal,Male,Food and beverages,40.52,5.0,10.13,212.73,202.6,193.42,4.5
OLI-FBV-036,3/17/2019,Olinger,Member,Female,Food and beverages,22.62,1.0,1.13,23.75,22.62,21.38,6.4
OLI-FBV-037,2/9/2019,Olinger,Normal,Male,Food and beverages,21.58,1.0,1.08,22.66,21.58,20.51,7.2
OLI-FBV-038,2/2/2019,Olinger,Normal,Male,Food and beverages,65.97,8.0,26.39,554.15,527.76,499.56,8.4
OLI-FBV-039,1/27/2019,Olinger,Normal,Female,Food and beverages,90.24,6.0,27.07,568.51,541.44,521.57,6.2
OLI-FBV-040,3/26/2019,Olinger,Normal,Female,Food and beverages,16.31,9.0,7.34,154.13,146.79,142.93,8.4
OLI-FBV-041,2/1/2019,Olinger,Member,Female,Food and beverages,87.48,6.0,26.24,551.12,524.88,505.59,5.1
OLI-FBV-042,1/30/2019,Olinger,Member,Female,Food and beverages,98.52,10.0,49.26,1034.46,985.2,945.87,4.5
OLI-FBV-043,2/11/2019,Olinger,Normal,Male,Food and beverages,89.2,10.0,44.6,936.6,892.0,859.27,4.4
OLI-FBV-044,1/14/2019,Olinger,Normal,Male,Food and beverages,31.77,4.0,6.35,133.43,127.08,121.14,6.2
OLI-FBV-045,1/7/2019,Olinger,Normal,Male,Food and beverages,27.22,3.0,4.08,85.74,81.66,77.5,7.3
OLI-FBV-046,3/14/2019,Olinger,Normal,Male,Food and beverages,77.56,10.0,38.78,814.38,775.6,758.95,6.9
OLI-FBV-047,3/28/2019,Olinger,Member,Female,Food and beverages,49.79,4.0,9.96,209.12,199.16,195.03,6.4
OLI-FBV-048,3/9/2019,Olinger,Member,Female,Food and beverages,98.97,9.0,44.54,935.27,890.73,865.75,6.7
OLI-FBV-049,3/30/2019,Olinger,Member,Female,Food and beverages,72.52,0.0,29.01,609.17,580.16,559.08,4.0
OLI-FBV-050,2/12/2019,Olinger,Member,Female,Food and beverages,87.1,10.0,43.55,914.55,871.0,848.01,9.9
OLI-FBV-051,3/12/2019,Olinger,Member,Male,Food and beverages,55.04,7.0,19.26,404.54,385.28,364.19,5.2
OLI-FBV-052,1/16/2019,Olinger,Normal,Female,Food and beverages,52.6,9.0,23.67,497.07,473.4,460.28,7.6
OLI-FBV-053,1/21/2019,Olinger,Member,Male,Food and beverages,68.98,1.0,3.45,72.43,68.98,66.49,4.8
OLI-FBV-054,1/11/2019,Olinger,Member,Female,Food and beverages,36.77,7.0,12.87,270.26,257.39,243.16,7.4
OLI-FBV-055,1/14/2019,Olinger,Normal,Male,Food and beverages,84.83,1.0,4.24,89.07,84.83,80.98,8.8
OLI-FBV-056,2/2/2019,Olinger,Member,Female,Food and beverages,38.42,-1.0,1.92,40.34,38.42,37.32,8.6
OLI-FBV-057,2/6/2019,Olinger,Normal,Female,Food and beverages,52.42,1.0,2.62,55.04,52.42,49.96,6.3
OLI-FBV-058,1/17/2019,Olinger,Member,Male,Food and beverages,65.65,2.0,6.57,137.87,131.3,128.46,6.0
OLI-FBV-059,2/13/2019,Olinger,Member,Female,Food and beverages,14.87,2.0,1.49,31.23,29.74,28.21,8.9
OLI-FBV-060,1/8/2019,Olinger,Member,Female,Food and beverages,72.88,9.0,32.8,688.72,655.92,632.26,4.0
OLI-FBV-061,1/8/2019,Olinger,Member,Male,Food and beverages,24.31,3.0,3.65,76.58,72.93,70.93,4.3
OLI-FBV-062,2/5/2019,Olinger,Member,Female,Food and beverages,47.27,6.0,14.18,297.8,283.62,274.26,8.8
OLI-FBV-063,3/21/2019,Olinger,Normal,Female,Food and beverages,57.29,6.0,17.19,360.93,343.74,332.52,5.9
OLI-FBV-064,1/13/2019,Olinger,Member,Female,Food and beverages,21.04,4.0,4.21,88.37,84.16,80.13,7.6
OLI-FBV-065,1/10/2019,Olinger,Member,Male,Food and beverages,50.49,9.0,22.72,477.13,454.41,443.63,5.4
OLI-FBV-066,1/19/2019,Olinger,Member,Male,Food and beverages,59.59,4.0,11.92,250.28,238.36,231.48,9.8
OLI-HBE-001,3/23/2019,Olinger,Normal,Female,Health and beauty,54.92,8.0,21.97,461.33,439.36,424.85,7.6
OLI-HBE-002,2/10/2019,Olinger,Normal,Female,Health and beauty,33.47,2.0,3.35,70.29,66.94,64.92,6.7
OLI-HBE-003,1/22/2019,Olinger,Normal,Female,Health and beauty,20.38,5.0,5.1,107.0,101.9,98.51,6.0
OLI-HBE-004,1/21/2019,Olinger,Normal,Female,Health and beauty,99.19,6.0,29.76,624.9,595.14,569.96,5.5
OLI-HBE-005,2/6/2019,Olinger,Normal,Male,Health and beauty,89.75,1.0,4.49,94.24,89.75,84.76,6.6
OLI-HBE-006,2/5/2019,Olinger,Member,Female,Health and beauty,98.21,3.0,14.73,309.36,294.63,281.95,7.8
OLI-HBE-007,3/8/2019,Olinger,Normal,Female,Health and beauty,81.3,6.0,24.39,512.19,487.8,466.59,5.3
OLI-HBE-008,1/25/2019,Olinger,Member,Male,Health and beauty,90.5,10.0,45.25,950.25,905.0,855.08,8.1
OLI-HBE-009,2/5/2019,Olinger,Member,Female,Health and beauty,68.6,10.0,34.3,720.3,686.0,662.83,9.1
OLI-HBE-010,3/8/2019,Olinger,Normal,Female,Health and beauty,46.26,6.0,13.88,291.44,277.56,267.93,9.5
OLI-HBE-011,3/19/2019,Olinger,Normal,Male,Health and beauty,66.14,4.0,13.23,277.79,264.56,254.33,5.6
OLI-HBE-012,1/28/2019,Olinger,Member,Male,Health and beauty,86.8,3.0,13.02,273.42,260.4,251.63,9.9
OLI-HBE-013,1/25/2019,Olinger,Normal,Male,Health and beauty,34.31,8.0,13.72,288.2,274.48,264.99,5.7
OLI-HBE-014,3/26/2019,Olinger,Member,Male,Health and beauty,43.7,2.0,4.37,91.77,87.4,85.53,4.9
OLI-HBE-015,3/12/2019,Olinger,Normal,Male,Health and beauty,41.5,4.0,8.3,174.3,166.0,161.53,8.2
OLI-HBE-016,1/28/2019,Olinger,Normal,Male,Health and beauty,17.41,5.0,4.35,91.4,87.05,84.6,4.9
