InvoiceID,Date,Branch,CustomerType,Gender,ProductLine,UnitPrice,Quantity,TaxPrice,TotalPrice,Revenue,COGS,CustomerRating,GrossIncome
GRC-STR-022,1/25/2019,Greene City,Normal,Male,Sports and travel,21.87,2,2.19,45.93,43.74,41.62,6.9,2.12
GRC-STR-023,2/27/2019,Greene City,Normal,Male,Sports and travel,67.27,5,16.82,353.17,336.35,317.64,6.9,18.71
GRC-STR-024,3/22/2019,Greene City,Member,Female,Sports and travel,88.43,8,35.37,742.81,707.44,687.8,4.3,19.64
GRC-STR-025,3/26/2019,Greene City,Member,Female,Sports and travel,39.12,1,1.96,41.08,39.12,38.08,9.6,1.04
GRC-STR-026,3/22/2019,Greene City,Normal,Male,Sports and travel,37.02,6,11.11,233.23,222.12,216.84,4.5,5.28
GRC-STR-027,3/16/2019,Greene City,Normal,Male,Sports and travel,34.37,10,17.19,360.89,343.7,332.99,6.7,10.71
GRC-STR-028,3/21/2019,Greene City,Member,Female,Sports and travel,49.49,4,9.9,207.86,197.96,193.25,6.6,4.71
GRC-STR-029,3/20/2019,Greene City,Normal,Male,Sports and travel,75.92,8,30.37,637.73,607.36,580.28,5.5,27.08
GRC-STR-030,1/21/2019,Greene City,Member,Female,Sports and travel,98.13,1,4.91,103.04,98.13,94.9,8.9,3.23
GRC-STR-031,2/3/2019,Greene City,Member,Male,Sports and travel,73.97,1,3.7,77.67,73.97,69.88,5.4,4.09
GRC-STR-032,3/25/2019,Greene City,Normal,Female,Sports and travel,93.31,2,9.33,195.95,186.62,178.19,6.3,8.43
GRC-STR-033,2/25/2019,Greene City,Normal,Male,Sports and travel,88.45,1,4.42,92.87,88.45,86.67,9.5,1.78
GRC-STR-034,1/8/2019,Greene City,Member,Female,Sports and travel,48.5,3,7.28,152.78,145.5,140.21,6.7,5.29
GRC-STR-035,1/16/2019,Greene City,Member,Female,Sports and travel,90.74,7,31.76,666.94,635.18,603.03,6.2,32.15
GRC-STR-036,2/13/2019,Greene City,Member,Female,Sports and travel,20.18,4,4.04,84.76,80.72,77.25,5,3.47
GRC-STR-037,1/26/2019,Greene City,Normal,Female,Sports and travel,51.54,5,12.89,270.59,257.7,250.38,4.2,7.32
GRC-STR-038,1/29/2019,Greene City,Member,Male,Sports and travel,26.67,10,13.34,280.04,266.7,255.78,8.6,10.92
GRC-STR-039,1/19/2019,Greene City,Normal,Male,Sports and travel,63.06,3,9.46,198.64,189.18,184.87,7,4.31
GRC-STR-040,3/15/2019,Greene City,Member,Male,Sports and travel,96.8,3,14.52,304.92,290.4,279.86,5.3,10.54
GRC-STR-041,3/17/2019,Greene City,Normal,Female,Sports and travel,54.51,6,16.35,343.41,327.06,308.98,7.8,18.08
GRC-STR-042,1/13/2019,Greene City,Member,Male,Sports and travel,72.6,6,21.78,457.38,435.6,424.49,6.9,11.11
GRC-STR-043,3/6/2019,Greene City,Member,Male,Sports and travel,37.32,9,16.79,352.67,335.88,318.44,5.1,17.44
GRC-STR-044,2/3/2019,Greene City,Normal,Female,Sports and travel,42.97,3,6.45,135.36,128.91,121.94,9.3,6.97
GRC-STR-045,1/17/2019,Greene City,Normal,Female,Sports and travel,40.62,2,4.06,85.3,81.24,77.61,4.1,3.63
GRC-STR-046,2/19/2019,Greene City,Member,Female,Sports and travel,64.08,7,22.43,470.99,448.56,437.3,7.3,11.26
GRC-STR-047,1/14/2019,Greene City,Normal,Female,Sports and travel,34.81,1,1.74,36.55,34.81,34.09,7,0.72
GRC-STR-048,1/24/2019,Greene City,Member,Female,Sports and travel,23.08,6,6.92,145.4,138.48,133.89,4.9,4.59
GRC-STR-049,1/8/2019,Greene City,Member,Female,Sports and travel,64.83,2,6.48,136.14,129.66,125.5,8,4.16
GRC-STR-050,3/5/2019,Greene City,Normal,Male,Sports and travel,69.74,10,34.87,732.27,697.4,660.45,8.9,36.95
GRC-STR-051,2/13/2019,Greene City,Normal,Male,Sports and travel,13.69,6,4.11,86.25,82.14,77.78,6.3,4.36
GRC-STR-052,2/26/2019,Greene City,Member,Female,Sports and travel,95.54,4,19.11,401.27,382.16,363.76,4.5,18.4
GRC-STR-053,1/3/2019,Greene City,Normal,Male,Sports and travel,93.38,1,4.67,98.05,93.38,89.51,9.6,3.87
GRC-STR-054,1/12/2019,Greene City,Normal,Male,Sports and travel,23.01,6,6.9,144.96,138.06,131.56,7.9,6.5
GRC-STR-055,2/14/2019,Greene City,Member,Female,Sports and travel,60.08,7,21.03,441.59,420.56,409.09,4.5,11.47
GRC-STR-056,1/9/2019,Greene City,Member,Female,Sports and travel,11.85,8,4.74,99.54,94.8,91.47,4.1,3.33
GRC-STR-057,1/2/2019,Greene City,Normal,Male,Sports and travel,44.63,6,13.39,281.17,267.78,258.13,5.1,9.65
GRC-STR-058,3/15/2019,Greene City,Member,Male,Sports and travel,90.53,8,36.21,760.45,724.24,689.88,6.5,34.36
GRC-STR-059,2/20/2019,Greene City,Member,Male,Sports and travel,31.99,10,16,335.9,319.9,313.09,9.9,6.81
GRC-STR-060,2/15/2019,Greene City,Member,Male,Sports and travel,88.31,1,4.42,92.73,88.31,85.54,5.2,2.77
GRC-STR-061,3/2/2019,Greene City,Normal,Male,Sports and travel,25.31,2,2.53,53.15,50.62,48.6,7.2,2.02
GRC-STR-062,1/24/2019,Greene City,Normal,Female,Sports and travel,76.6,10,38.3,804.3,766,728.39,6,37.61
OLI-CLO-001,3/19/2019,Olinger,Member,Female,Clothing,82.63,10,41.32,867.62,826.3,800.45,7.9,25.85
OLI-CLO-002,1/25/2019,Olinger,Member,Male,Clothing,15.43,1,0.77,16.2,15.43,14.64,6.1,0.79
OLI-CLO-003,2/11/2019,Olinger,Normal,Male,Clothing,62.12,10,31.06,652.26,621.2,593.16,5.9,28.04
OLI-CLO-004,3/25/2019,Olinger,Normal,Male,Clothing,76.52,5,19.13,401.73,382.6,365.92,9.9,16.68
OLI-CLO-005,3/26/2019,Olinger,Member,Male,Clothing,48.71,1,2.44,51.15,48.71,45.96,4.1,2.75
OLI-CLO-006,3/1/2019,Olinger,Normal,Male,Clothing,78.55,9,35.35,742.3,706.95,690.66,7.2,16.29
OLI-CLO-007,1/5/2019,Olinger,Normal,Male,Clothing,27.38,6,8.21,172.49,164.28,157.43,7.9,6.85
OLI-CLO-008,3/2/2019,Olinger,Normal,Female,Clothing,27.02,3,4.05,85.11,81.06,79.1,7.1,1.96
OLI-CLO-009,1/8/2019,Olinger,Normal,Female,Clothing,31.73,9,14.28,299.85,285.57,269.62,5.9,15.95
OLI-CLO-010,2/18/2019,Olinger,Normal,Male,Clothing,90.22,3,13.53,284.19,270.66,259.25,6.2,11.41
OLI-CLO-011,2/13/2019,Olinger,Normal,Female,Clothing,22.51,7,7.88,165.45,157.57,149.29,4.8,8.28
OLI-CLO-012,2/9/2019,Olinger,Normal,Male,Clothing,64.26,7,22.49,472.31,449.82,435.81,5.7,14.01
OLI-CLO-013,1/13/2019,Olinger,Member,Female,Clothing,74.29,1,3.71,78,74.29,72.52,5,1.77
OLI-CLO-014,2/21/2019,Olinger,Member,Female,Clothing,12.54,1,0.63,13.17,12.54,11.95,8.2,0.59
OLI-CLO-015,3/5/2019,Olinger,Member,Female,Clothing,44.22,5,11.06,232.16,221.1,213.73,8.6,7.37
OLI-CLO-016,2/28/2019,Olinger,Member,Male,Clothing,93.2,2,9.32,195.72,186.4,181.85,6,4.55
OLI-CLO-017,3/17/2019,Olinger,Member,Male,Clothing,35.19,10,17.6,369.5,351.9,344.01,8.4,7.89
OLI-CLO-018,3/7/2019,Olinger,Normal,Female,Clothing,16.45,4,3.29,69.09,65.8,63.84,5.6,1.96
OLI-CLO-019,2/2/2019,Olinger,Normal,Female,Clothing,95.42,4,19.08,400.76,381.68,371.54,6.4,10.14
OLI-CLO-020,3/20/2019,Olinger,Member,Male,Clothing,70.99,10,35.5,745.4,709.9,677.31,5.7,32.59
OLI-CLO-021,1/2/2019,Olinger,Normal,Male,Clothing,99.82,2,9.98,209.62,199.64,188.97,6.7,10.67
OLI-CLO-022,2/5/2019,Olinger,Member,Male,Clothing,69.33,2,6.93,145.59,138.66,134.31,9.7,4.35
OLI-CLO-023,2/15/2019,Olinger,Member,Female,Clothing,99.3,10,49.65,1042.65,993,953.53,6.6,39.47
OLI-CLO-024,3/8/2019,Olinger,Normal,Female,Clothing,37.55,10,18.78,394.28,375.5,362.05,9.3,13.45
OLI-CLO-025,1/6/2019,Olinger,Normal,Female,Clothing,81.68,4,16.34,343.06,326.72,309.5,9.1,17.22
OLI-CLO-026,1/29/2019,Olinger,Normal,Male,Clothing,42.08,6,12.62,265.1,252.48,240.91,8.9,11.57
OLI-CLO-027,2/6/2019,Olinger,Member,Male,Clothing,96.98,4,19.4,407.32,387.92,379.11,9.4,8.81
OLI-CLO-028,1/27/2019,Olinger,Member,Female,Clothing,54.07,9,24.33,510.96,486.63,467.43,9.5,19.2
OLI-CLO-029,2/15/2019,Olinger,Member,Female,Clothing,80.48,3,12.07,253.51,241.44,230.63,8.1,10.81
OLI-CLO-030,2/16/2019,Olinger,Member,Female,Clothing,97.79,7,34.23,718.76,684.53,658.5,4.9,26.03
OLI-CLO-031,1/28/2019,Olinger,Normal,Female,Clothing,23.82,5,5.96,125.06,119.1,113.35,5.4,5.75
OLI-CLO-032,2/8/2019,Olinger,Member,Female,Clothing,97.21,10,48.61,1020.71,972.1,921.63,8.7,50.47
OLI-CLO-033,3/9/2019,Olinger,Normal,Male,Clothing,16.28,1,0.81,17.09,16.28,15.7,5,0.58
OLI-CLO-034,1/8/2019,Olinger,Normal,Male,Clothing,12.78,1,0.64,13.42,12.78,12.3,9.5,0.48
OLI-CLO-035,3/10/2019,Olinger,Normal,Male,Clothing,45.74,3,6.86,144.08,137.22,134.31,6.5,2.91
OLI-CLO-036,1/5/2019,Olinger,Member,Female,Clothing,31.9,1,1.6,33.5,31.9,31.13,9.1,0.77
OLI-CLO-037,3/18/2019,Olinger,Member,Female,Clothing,51.47,1,2.57,54.04,51.47,49.51,8.5,1.96
OLI-CLO-038,2/13/2019,Olinger,Member,Female,Clothing,92.98,2,9.3,195.26,185.96,180.17,8,5.79
OLI-CLO-039,3/14/2019,Olinger,Normal,Male,Clothing,59.61,10,29.81,625.91,596.1,570.69,5.3,25.41
OLI-CLO-040,1/26/2019,Olinger,Normal,Female,Clothing,36.85,5,9.21,193.46,184.25,175,9.2,9.25
OLI-CLO-041,1/26/2019,Olinger,Normal,Female,Clothing,64.99,1,3.25,68.24,64.99,62.03,4.5,2.96
OLI-CLO-042,1/8/2019,Olinger,Member,Female,Clothing,51.89,7,18.16,381.39,363.23,352.51,4.5,10.72
OLI-CLO-043,2/7/2019,Olinger,Member,Female,Clothing,43.46,6,13.04,273.8,260.76,252.94,8.5,7.82
OLI-CLO-044,1/9/2019,Olinger,Normal,Female,Clothing,49.32,6,14.8,310.72,295.92,289.55,7.1,6.37
OLI-CLO-045,2/10/2019,Olinger,Member,Female,Clothing,73.38,7,25.68,539.34,513.66,492.01,9.5,21.65
OLI-CLO-046,2/7/2019,Olinger,Normal,Female,Clothing,60.41,8,24.16,507.44,483.28,460.17,9.6,23.11
OLI-CLO-047,1/20/2019,Olinger,Normal,Male,Clothing,15.62,8,6.25,131.21,124.96,120.39,9.1,4.57
OLI-CLO-048,1/31/2019,Olinger,Member,Male,Clothing,98.7,8,39.48,829.08,789.6,748.78,8.5,40.82
OLI-CLO-049,3/16/2019,Olinger,Normal,Male,Clothing,97.26,4,19.45,408.49,389.04,374.72,6.8,14.32
OLI-CLO-050,1/25/2019,Olinger,Member,Female,Clothing,84.87,3,12.73,267.34,254.61,243.26,7.4,11.35
OLI-CLO-051,1/5/2019,Olinger,Normal,Female,Clothing,76.06,3,11.41,239.59,228.18,221.59,9.8,6.59
OLI-CLO-052,3/23/2019,Olinger,Member,Male,Clothing,67.39,7,23.59,495.32,471.73,461.02,6.9,10.71
OLI-CLO-053,1/31/2019,Olinger,Normal,Female,Clothing,62.18,10,31.09,652.89,621.8,591.36,6,30.44
OLI-CLO-054,1/23/2019,Olinger,Normal,Female,Clothing,45.44,7,15.9,333.98,318.08,309.15,9.2,8.93
OLI-CLO-055,3/13/2019,Olinger,Normal,Male,Clothing,56.5,1,2.83,59.33,56.5,53.44,9.6,3.06
OLI-CLO-056,2/12/2019,Olinger,Member,Male,Clothing,52.35,1,2.62,54.97,52.35,50.99,4,1.36
OLI-CLO-057,3/30/2019,Olinger,Member,Female,Clothing,10.18,8,4.07,85.51,81.44,79.19,9.5,2.25
OLI-CLO-058,3/13/2019,Olinger,Normal,Female,Clothing,12.19,8,4.88,102.4,97.52,94.61,6.8,2.91
OLI-CLO-059,3/2/2019,Olinger,Member,Female,Clothing,92.49,5,23.12,485.57,462.45,450.73,8.6,11.72
OLI-CLO-060,1/18/2019,Olinger,Normal,Male,Clothing,60.74,7,21.26,446.44,425.18,403.05,5,22.13
OLI-CLO-061,2/2/2019,Olinger,Member,Female,Clothing,83.35,2,8.34,175.04,166.7,159.88,9.5,6.82
OLI-CLO-062,3/27/2019,Olinger,Member,Male,Clothing,99.82,9,44.92,943.3,898.38,859.71,6.6,38.67
OLI-CLO-063,3/18/2019,Olinger,Member,Male,Clothing,91.98,1,4.6,96.58,91.98,86.89,9.8,5.09
OLI-CLO-064,2/7/2019,Olinger,Normal,Male,Clothing,86.13,2,8.61,180.87,172.26,163.27,8.2,8.99
OLI-ELE-001,3/8/2019,Olinger,Normal,Female,Electronics,15.28,5,3.82,80.22,76.4,73.21,9.6,3.19
OLI-ELE-002,3/25/2019,Olinger,Normal,Male,Electronics,85.39,7,29.89,627.62,597.73,585.04,4.1,12.69
OLI-ELE-003,2/25/2019,Olinger,Member,Male,Electronics,86.04,5,21.51,451.71,430.2,412.16,4.8,18.04
OLI-ELE-004,2/28/2019,Olinger,Normal,Female,Electronics,85.98,8,34.39,722.23,687.84,658.54,8.2,29.3
OLI-ELE-005,3/12/2019,Olinger,Normal,Male,Electronics,30.61,6,9.18,192.84,183.66,174.21,9.3,9.45
OLI-ELE-006,3/9/2019,Olinger,Normal,Female,Electronics,75.91,6,22.77,478.23,455.46,431.38,8.7,24.08
OLI-ELE-007,1/13/2019,Olinger,Normal,Female,Electronics,41.65,10,20.83,437.33,416.5,407.62,5.4,8.88
OLI-ELE-008,2/9/2019,Olinger,Normal,Female,Electronics,12.45,6,3.74,78.44,74.7,72.06,4.1,2.64
OLI-ELE-009,2/1/2019,Olinger,Normal,Female,Electronics,23.07,9,10.38,218.01,207.63,200.86,4.9,6.77
OLI-ELE-010,3/3/2019,Olinger,Member,Male,Electronics,81.97,10,40.99,860.69,819.7,797.66,9.2,22.04
OLI-ELE-011,3/3/2019,Olinger,Normal,Male,Electronics,20.85,8,8.34,175.14,166.8,162.67,6.3,4.13
OLI-ELE-012,1/14/2019,Olinger,Normal,Male,Electronics,61.41,7,21.49,451.36,429.87,421.35,9.8,8.52
OLI-ELE-013,1/4/2019,Olinger,Member,Female,Electronics,66.65,9,29.99,629.84,599.85,569.61,9.7,30.24
OLI-ELE-014,2/17/2019,Olinger,Normal,Male,Electronics,11.81,5,2.95,62,59.05,56.24,9.4,2.81
OLI-ELE-015,1/31/2019,Olinger,Member,Male,Electronics,37.06,4,7.41,155.65,148.24,142.4,9.7,5.84
OLI-ELE-016,2/7/2019,Olinger,Member,Male,Electronics,65.94,4,13.19,276.95,263.76,249.15,6.9,14.61
OLI-ELE-017,3/14/2019,Olinger,Normal,Male,Electronics,27.85,7,9.75,204.7,194.95,186.64,6,8.31
OLI-ELE-018,3/3/2019,Olinger,Member,Female,Electronics,51.92,5,12.98,272.58,259.6,248.55,7.5,11.05
OLI-ELE-019,3/29/2019,Olinger,Normal,Male,Electronics,28.84,4,5.77,121.13,115.36,109.04,6.4,6.32
OLI-ELE-020,2/10/2019,Olinger,Member,Female,Electronics,78.13,10,39.07,820.37,781.3,763.23,4.4,18.07
OLI-ELE-021,1/10/2019,Olinger,Member,Male,Electronics,74.79,5,18.7,392.65,373.95,358.13,4.9,15.82
OLI-ELE-022,3/28/2019,Olinger,Normal,Female,Electronics,47.65,3,7.15,150.1,142.95,136.92,9.5,6.03
OLI-ELE-023,3/4/2019,Olinger,Normal,Female,Electronics,30.24,1,1.51,31.75,30.24,29.33,8.4,0.91
OLI-ELE-024,3/14/2019,Olinger,Normal,Female,Electronics,51.32,9,23.09,484.97,461.88,446.74,5.6,15.14
OLI-ELE-025,3/19/2019,Olinger,Normal,Female,Electronics,26.61,2,2.66,55.88,53.22,50.44,4.2,2.78
OLI-ELE-026,1/23/2019,Olinger,Normal,Female,Electronics,84.05,3,12.61,264.76,252.15,242.59,9.8,9.56
OLI-ELE-027,2/7/2019,Olinger,Normal,Female,Electronics,40.86,8,16.34,343.22,326.88,310.86,6.5,16.02
OLI-ELE-028,1/27/2019,Olinger,Member,Female,Electronics,46.57,10,23.29,488.99,465.7,447.48,7.6,18.22
OLI-ELE-029,2/15/2019,Olinger,Member,Female,Electronics,98.84,1,4.94,103.78,98.84,96.89,8.4,1.95
OLI-ELE-030,3/7/2019,Olinger,Normal,Male,Electronics,84.07,4,16.81,353.09,336.28,324.56,4.4,11.72
OLI-ELE-031,2/15/2019,Olinger,Normal,Female,Electronics,32.8,10,16.4,344.4,328,320.35,6.2,7.65
OLI-ELE-032,1/1/2019,Olinger,Normal,Female,Electronics,63.22,2,6.32,132.76,126.44,123.67,8.5,2.77
OLI-ELE-033,1/28/2019,Olinger,Member,Male,Electronics,18.77,6,5.63,118.25,112.62,106.57,5.5,6.05
OLI-ELE-034,3/7/2019,Olinger,Normal,Male,Electronics,22.21,6,6.66,139.92,133.26,127.59,8.6,5.67
OLI-ELE-035,1/23/2019,Olinger,Normal,Male,Electronics,83.08,1,4.15,87.23,83.08,79.99,6.4,3.09
OLI-ELE-036,3/14/2019,Olinger,Member,Male,Electronics,87.91,5,21.98,461.53,439.55,418.31,4.4,21.24
OLI-ELE-037,3/19/2019,Olinger,Normal,Female,Electronics,46.2,1,2.31,48.51,46.2,44.89,6.3,1.31
OLI-ELE-038,3/19/2019,Olinger,Member,Female,Electronics,88.55,8,35.42,743.82,708.4,693.38,4.7,15.02
OLI-ELE-039,2/16/2019,Olinger,Member,Male,Electronics,12.05,5,3.01,63.26,60.25,58.11,5.5,2.14
OLI-ELE-040,2/24/2019,Olinger,Normal,Male,Electronics,24.74,10,12.37,259.77,247.4,237.78,7.1,9.62
OLI-ELE-041,2/27/2019,Olinger,Normal,Female,Electronics,99.69,1,4.98,104.67,99.69,95.41,8,4.28
OLI-ELE-042,2/19/2019,Olinger,Normal,Female,Electronics,77.63,9,34.93,733.6,698.67,680.48,7.2,18.19
OLI-ELE-043,1/29/2019,Olinger,Normal,Male,Electronics,58.76,10,29.38,616.98,587.6,566.7,9,20.9
OLI-ELE-044,2/19/2019,Olinger,Normal,Male,Electronics,71.89,8,28.76,603.88,575.12,551.04,5.5,24.08
OLI-ELE-045,3/3/2019,Olinger,Member,Female,Electronics,30.2,8,12.08,253.68,241.6,233.45,5.1,8.15
OLI-ELE-046,3/24/2019,Olinger,Normal,Male,Electronics,64.95,10,32.48,681.98,649.5,618.58,5.2,30.92
OLI-ELE-047,1/15/2019,Olinger,Normal,Male,Electronics,55.87,10,27.94,586.64,558.7,533.25,5.8,25.45
OLI-ELE-048,1/14/2019,Olinger,Member,Female,Electronics,44.84,9,20.18,423.74,403.56,390.39,7.5,13.17
OLI-ELE-049,1/19/2019,Olinger,Normal,Female,Electronics,56.13,4,11.23,235.75,224.52,220.05,8.6,4.47
OLI-ELE-050,2/2/2019,Olinger,Normal,Female,Electronics,35.49,6,10.65,223.59,212.94,204.16,4.1,8.78
OLI-ELE-051,3/26/2019,Olinger,Member,Male,Electronics,84.25,2,8.43,176.93,168.5,159.87,5.3,8.63
OLI-ELE-052,3/30/2019,Olinger,Member,Male,Electronics,96.82,3,14.52,304.98,290.46,281.09,6.7,9.37
OLI-ELE-053,1/9/2019,Olinger,Normal,Male,Electronics,96.37,7,33.73,708.32,674.59,659.55,6,15.04
OLI-ELE-054,3/29/2019,Olinger,Member,Male,Electronics,82.34,10,41.17,864.57,823.4,783.06,4.3,40.34
OLI-ELE-055,2/18/2019,Olinger,Member,Female,Electronics,60.95,1,3.05,64,60.95,58.41,5.9,2.54
OLI-FBV-001,2/6/2019,Olinger,Member,Female,Food and beverages,99.42,4,19.88,417.56,397.68,385.38,7.5,12.3
OLI-FBV-002,3/4/2019,Olinger,Member,Female,Food and beverages,98.7,8,39.48,829.08,789.6,747.26,7.6,42.34
OLI-FBV-003,2/3/2019,Olinger,Member,Male,Food and beverages,91.4,7,31.99,671.79,639.8,617.63,9.5,22.17
OLI-FBV-004,1/6/2019,Olinger,Normal,Male,Food and beverages,89.48,10,44.74,939.54,894.8,850.89,9.6,43.91
OLI-FBV-005,3/5/2019,Olinger,Member,Female,Food and beverages,78.31,10,39.16,822.26,783.1,749.4,6.6,33.7
OLI-FBV-006,1/23/2019,Olinger,Normal,Male,Food and beverages,19.25,8,7.7,161.7,154,146.19,6.6,7.81
OLI-FBV-007,2/23/2019,Olinger,Member,Female,Food and beverages,80.36,4,16.07,337.51,321.44,304.82,8.3,16.62
OLI-FBV-008,3/24/2019,Olinger,Normal,Female,Food and beverages,33.98,9,15.29,321.11,305.82,292.96,4.2,12.86
OLI-FBV-009,1/8/2019,Olinger,Member,Female,Food and beverages,68.54,8,27.42,575.74,548.32,517.34,8.5,30.98
OLI-FBV-010,2/22/2019,Olinger,Member,Female,Food and beverages,30.41,1,1.52,31.93,30.41,28.97,8.4,1.44
OLI-FBV-011,2/7/2019,Olinger,Normal,Female,Food and beverages,16.48,6,4.94,103.82,98.88,93.53,9.9,5.35
OLI-FBV-012,1/19/2019,Olinger,Normal,Female,Food and beverages,43.18,8,17.27,362.71,345.44,330.58,8.3,14.86
OLI-FBV-013,1/23/2019,Olinger,Member,Male,Food and beverages,38.47,8,15.39,323.15,307.76,300.13,7.7,7.63
OLI-FBV-014,3/16/2019,Olinger,Normal,Female,Food and beverages,87.8,9,39.51,829.71,790.2,757.21,9.2,32.99
OLI-FBV-015,2/17/2019,Olinger,Member,Female,Food and beverages,71.39,5,17.85,374.8,356.95,347.79,5.5,9.16
OLI-FBV-016,1/16/2019,Olinger,Normal,Female,Food and beverages,93.26,9,41.97,881.31,839.34,804.46,8.8,34.88
OLI-FBV-017,2/25/2019,Olinger,Normal,Male,Food and beverages,48.61,1,2.43,51.04,48.61,47.02,4.4,1.59
OLI-FBV-018,2/14/2019,Olinger,Member,Male,Food and beverages,99.37,2,9.94,208.68,198.74,190.01,5.2,8.73
OLI-FBV-019,2/9/2019,Olinger,Member,Female,Food and beverages,21.08,3,3.16,66.4,63.24,61.54,7.3,1.7
OLI-FBV-020,2/26/2019,Olinger,Normal,Female,Food and beverages,22.93,9,10.32,216.69,206.37,201.4,5.5,4.97
OLI-FBV-021,3/12/2019,Olinger,Member,Male,Food and beverages,94.26,4,18.85,395.89,377.04,359.85,8.6,17.19
OLI-FBV-022,1/30/2019,Olinger,Normal,Female,Food and beverages,97.03,5,24.26,509.41,485.15,471.56,9.3,13.59
OLI-FBV-023,2/27/2019,Olinger,Normal,Female,Food and beverages,94.47,8,37.79,793.55,755.76,714.56,9.1,41.2
OLI-FBV-024,3/7/2019,Olinger,Normal,Male,Food and beverages,99.79,2,9.98,209.56,199.58,189.61,8,9.97
OLI-FBV-025,2/19/2019,Olinger,Normal,Female,Food and beverages,41.24,4,8.25,173.21,164.96,158.62,7.1,6.34
OLI-FBV-026,3/1/2019,Olinger,Member,Female,Food and beverages,74.89,4,14.98,314.54,299.56,282.94,4.2,16.62
OLI-FBV-027,3/11/2019,Olinger,Normal,Male,Food and beverages,46.77,6,14.03,294.65,280.62,266.37,6,14.25
OLI-FBV-028,3/25/2019,Olinger,Normal,Female,Food and beverages,39.43,6,11.83,248.41,236.58,223.44,9.4,13.14
OLI-FBV-029,3/28/2019,Olinger,Member,Female,Food and beverages,38.6,3,5.79,121.59,115.8,109.56,7.5,6.24
OLI-FBV-030,3/8/2019,Olinger,Normal,Male,Food and beverages,43.27,2,4.33,90.87,86.54,82.55,5.7,3.99
OLI-FBV-031,3/8/2019,Olinger,Member,Male,Food and beverages,17.04,4,3.41,71.57,68.16,66.81,7,1.35
OLI-FBV-032,1/15/2019,Olinger,Member,Male,Food and beverages,17.44,5,4.36,91.56,87.2,83.95,8.1,3.25
OLI-FBV-033,2/14/2019,Olinger,Member,Male,Food and beverages,27.66,10,13.83,290.43,276.6,265.19,8.9,11.41
OLI-FBV-034,2/23/2019,Olinger,Normal,Male,Food and beverages,35.89,1,1.79,37.68,35.89,35.15,7.9,0.74
OLI-FBV-035,2/3/2019,Olinger,Normal,Male,Food and beverages,40.52,5,10.13,212.73,202.6,193.42,4.5,9.18
OLI-FBV-036,3/17/2019,Olinger,Member,Female,Food and beverages,22.62,1,1.13,23.75,22.62,21.38,6.4,1.24
OLI-FBV-037,2/9/2019,Olinger,Normal,Male,Food and beverages,21.58,1,1.08,22.66,21.58,20.51,7.2,1.07
OLI-FBV-038,2/2/2019,Olinger,Normal,Male,Food and beverages,65.97,8,26.39,554.15,527.76,499.56,8.4,28.2
OLI-FBV-039,1/27/2019,Olinger,Normal,Female,Food and beverages,90.24,6,27.07,568.51,541.44,521.57,6.2,19.87
OLI-FBV-040,3/26/2019,Olinger,Normal,Female,Food and beverages,16.31,9,7.34,154.13,146.79,142.93,8.4,3.86
OLI-FBV-041,2/1/2019,Olinger,Member,Female,Food and beverages,87.48,6,26.24,551.12,524.88,505.59,5.1,19.29
OLI-FBV-042,1/30/2019,Olinger,Member,Female,Food and beverages,98.52,10,49.26,1034.46,985.2,945.87,4.5,39.33
OLI-FBV-043,2/11/2019,Olinger,Normal,Male,Food and beverages,89.2,10,44.6,936.6,892,859.27,4.4,32.73
OLI-FBV-044,1/14/2019,Olinger,Normal,Male,Food and beverages,31.77,4,6.35,133.43,127.08,121.14,6.2,5.94
OLI-FBV-045,1/7/2019,Olinger,Normal,Male,Food and beverages,27.22,3,4.08,85.74,81.66,77.5,7.3,4.16
OLI-FBV-046,3/14/2019,Olinger,Normal,Male,Food and beverages,77.56,10,38.78,814.38,775.6,758.95,6.9,16.65
OLI-FBV-047,3/28/2019,Olinger,Member,Female,Food and beverages,49.79,4,9.96,209.12,199.16,195.03,6.4,4.13
OLI-FBV-048,3/9/2019,Olinger,Member,Female,Food and beverages,98.97,9,44.54,935.27,890.73,865.75,6.7,24.98
OLI-FBV-050,2/12/2019,Olinger,Member,Female,Food and beverages,87.1,10,43.55,914.55,871,848.01,9.9,22.99
OLI-FBV-051,3/12/2019,Olinger,Member,Male,Food and beverages,55.04,7,19.26,404.54,385.28,364.19,5.2,21.09
OLI-FBV-052,1/16/2019,Olinger,Normal,Female,Food and beverages,52.6,9,23.67,497.07,473.4,460.28,7.6,13.12
OLI-FBV-053,1/21/2019,Olinger,Member,Male,Food and beverages,68.98,1,3.45,72.43,68.98,66.49,4.8,2.49
OLI-FBV-054,1/11/2019,Olinger,Member,Female,Food and beverages,36.77,7,12.87,270.26,257.39,243.16,7.4,14.23
OLI-FBV-055,1/14/2019,Olinger,Normal,Male,Food and beverages,84.83,1,4.24,89.07,84.83,80.98,8.8,3.85
OLI-FBV-057,2/6/2019,Olinger,Normal,Female,Food and beverages,52.42,1,2.62,55.04,52.42,49.96,6.3,2.46
OLI-FBV-058,1/17/2019,Olinger,Member,Male,Food and beverages,65.65,2,6.57,137.87,131.3,128.46,6,2.84
OLI-FBV-059,2/13/2019,Olinger,Member,Female,Food and beverages,14.87,2,1.49,31.23,29.74,28.21,8.9,1.53
